,from_node,to_node,edge_id,length_m,travel_time_sec,weight,graph_type
0,25503936,4722746638,25503936|4722746638|0,32.3884588871153,1.6656921713373583,1.6656921713373583,time
1,25503936,281726624,25503936|281726624|0,223.0050674248059,20.07045606823253,20.07045606823253,time
2,25503951,1243857957,25503951|1243857957|0,112.29209326061732,10.106288393455557,10.106288393455557,time
3,25503951,4507024043,25503951|4507024043|0,191.73632976232852,17.256269678609566,17.256269678609566,time
4,25504027,1243857999,25504027|1243857999|0,118.91518288121583,6.115637976748243,6.115637976748243,time
5,25504163,25504183,25504163|25504183|0,77.18987824450706,3.087595129780282,3.087595129780282,time
6,25504183,2486710630,25504183|2486710630|0,272.9037444260964,10.916149777043854,10.916149777043854,time
7,25507474,277530119,25507474|277530119|0,118.13517256840123,7.0881103541040735,7.0881103541040735,time
8,25507474,277537706,25507474|277537706|0,279.52233493969425,25.15701014457248,25.15701014457248,time
9,25507482,263912590,25507482|263912590|0,778.7500417099086,23.362501251297257,23.362501251297257,time
10,25507483,1323003287,25507483|1323003287|0,846.6451267155137,25.399353801465413,25.399353801465413,time
11,25507483,277530394,25507483|277530394|0,180.16432130439753,8.107394458697888,8.107394458697888,time
12,25507501,1523764270,25507501|1523764270|0,599.8421670965637,17.995265012896912,17.995265012896912,time
13,25507524,269391012,25507524|269391012|0,384.7269069020798,11.541807207062394,11.541807207062394,time
14,25507529,269389952,25507529|269389952|0,481.19432132772715,14.435829639831814,14.435829639831814,time
15,25507529,269390587,25507529|269390587|0,342.51989071363073,15.41339508211338,15.41339508211338,time
16,25507534,1155452469,25507534|1155452469|0,2527.723742159979,75.83171226479936,75.83171226479936,time
17,25507552,413275483,25507552|413275483|0,560.1390501118398,25.20625725503279,25.20625725503279,time
18,25507552,409114759,25507552|409114759|0,283.21546450233564,22.65723716018685,22.65723716018685,time
19,25507559,1731168926,25507559|1731168926|0,321.704983385903,14.476724252365637,14.476724252365637,time
20,25507559,413301102,25507559|413301102|0,174.73833284758902,11.05501207205968,11.05501207205968,time
21,25507576,787318148,25507576|787318148|0,279.53792458332407,12.579206606249581,12.579206606249581,time
22,25507576,12144320063,25507576|12144320063|0,144.42379988902192,8.665427993341316,8.665427993341316,time
23,25507581,787318149,25507581|787318149|0,59.400797771335164,2.673035899710082,2.673035899710082,time
24,25507582,114310699,25507582|114310699|0,284.05864236532926,20.452222250303706,20.452222250303706,time
25,25507582,314545211,25507582|314545211|0,239.08959166792351,10.759031625056558,10.759031625056558,time
26,25507591,4685582565,25507591|4685582565|0,172.6983544730199,7.771425951285895,7.771425951285895,time
27,25507600,3693344965,25507600|3693344965|0,800.2798879308912,36.0125949568901,36.0125949568901,time
28,25507701,1319941553,25507701|1319941553|0,2271.430008969724,68.14290026909173,68.14290026909173,time
29,25620516,25620518,25620516|25620518|0,63.916604889390854,4.961558907483679,4.961558907483679,time
30,25620516,1386051842,25620516|1386051842|0,191.07579397291533,14.832355523755187,14.832355523755187,time
31,25620518,2852022741,25620518|2852022741|0,111.65381227331278,8.667183868696332,8.667183868696332,time
32,25620570,25632376,25620570|25632376|0,201.59363349158295,15.648808156707707,15.648808156707707,time
33,25620570,1106006327,25620570|1106006327|0,303.38311185185603,21.843584053333633,21.843584053333633,time
34,25620653,4685392598,25620653|4685392598|0,51.509012547229915,3.769343051235164,3.769343051235164,time
35,25620653,25620570,25620653|25620570|0,72.8418286976745,5.244611666232564,5.244611666232564,time
